EntrezGeneID|OfficialSymbol|OfficialFullName|Summary
253980|KCTD13|potassium channel tetramerization domain containing 13| 
27032|ATP2C1|ATPase secretory pathway Ca2+ transporting 1|The protein encoded by this gene belongs to the family of P-type cation transport ATPases. This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the transport of calcium ions. Defects in this gene cause Hailey-Hailey disease, an autosomal dominant disorder. Alternatively spliced transcript variants encoding different isoforms have been identified. [provided by RefSeq, Aug 2011]
4294|MAP3K10|mitogen-activated protein kinase kinase kinase 10|The protein encoded by this gene is a member of the serine/threonine kinase family. This kinase has been shown to activate MAPK8/JNK and MKK4/SEK1, and this kinase itself can be phoshorylated, and thus activated by JNK kinases. This kinase functions preferentially on the JNK signaling pathway, and is reported to be involved in nerve growth factor (NGF) induced neuronal apoptosis. [provided by RefSeq, Jul 2008]
54623|PAF1|PAF1 homolog, Paf1/RNA polymerase II complex component|This gene encodes a subunit of the polymerase associated factor (PAF1) complex. The PAF1 complex interacts with RNA polymerase II and plays a role in transcription elongation as well as histone modifications including ubiquitylation and methylation. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, Feb 2012]
5911|RAP2A|RAP2A, member of RAS oncogene family| 
220|ALDH1A3|aldehyde dehydrogenase 1 family member A3|This gene encodes an aldehyde dehydrogenase enzyme that uses retinal as a substrate. Mutations in this gene have been associated with microphthalmia, isolated 8, and expression changes have also been detected in tumor cells. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jun 2014]
23513|SCRIB|scribble planar cell polarity protein|This gene encodes a protein that was identified as being similar to the Drosophila scribble protein. The mammalian protein is involved in tumor suppression pathways. As a scaffold protein involved in cell polarization processes, this protein binds to many other proteins. The encoded protein binds to papillomavirus E6 protein via its PDZ domain and the C-terminus of E6. Two alternatively spliced transcript variants that encode different protein isoforms have been found for this gene. [provided by RefSeq, Nov 2011]
5130|PCYT1A|phosphate cytidylyltransferase 1A, choline|This gene belongs to the cytidylyltransferase family and is involved in the regulation of phosphatidylcholine biosynthesis. Mutations in this gene are associated with spondylometaphyseal dysplasia with cone-rod dystrophy. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Aug 2015]
23210|JMJD6|jumonji domain containing 6, arginine demethylase and lysine hydroxylase|This gene encodes a nuclear protein with a JmjC domain. JmjC domain-containing proteins are predicted to function as protein hydroxylases or histone demethylases. This protein was first identified as a putative phosphatidylserine receptor involved in phagocytosis of apoptotic cells; however, subsequent studies have indicated that it does not directly function in the clearance of apoptotic cells, and questioned whether it is a true phosphatidylserine receptor. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]
4085|MAD2L1|mitotic arrest deficient 2 like 1|MAD2L1 is a component of the mitotic spindle assembly checkpoint that prevents the onset of anaphase until all chromosomes are properly aligned at the metaphase plate.  MAD2L1 is related to the MAD2L2 gene located on chromosome 1.  A MAD2 pseudogene has been mapped to chromosome 14. [provided by RefSeq, Jul 2008]
23435|TARDBP|TAR DNA binding protein|HIV-1, the causative agent of acquired immunodeficiency syndrome (AIDS), contains an RNA genome that produces a chromosomally integrated DNA during the replicative cycle. Activation of HIV-1 gene expression by the transactivator Tat is dependent on an RNA regulatory element (TAR) located downstream of the transcription initiation site. The protein encoded by this gene is a transcriptional repressor that binds to chromosomally integrated TAR DNA and represses HIV-1 transcription. In addition, this protein regulates alternate splicing of the CFTR gene. A similar pseudogene is present on chromosome 20. [provided by RefSeq, Jul 2008]
27236|ARFIP1|ADP ribosylation factor interacting protein 1| 
25796|PGLS|6-phosphogluconolactonase| 
8775|NAPA|NSF attachment protein alpha|This gene encodes a member of the soluble NSF attachment protein (SNAP) family. SNAP proteins play a critical role in the docking and fusion of vesicles to target membranes as part of the 20S NSF-SNAP-SNARE complex. The encoded protein plays a role in the completion of membrane fusion by mediating the interaction of N-ethylmaleimide-sensitive factor (NSF) with the vesicle-associated and membrane-associated SNAP receptor (SNARE) complex, and stimulating the ATPase activity of NSF. Alternatively spliced transcript variants have been observed for this gene. [provided by RefSeq, Jun 2011]
3643|INSR|insulin receptor|This gene encodes a member of the receptor tyrosine kinase family of proteins. The encoded preproprotein is proteolytically processed to generate alpha and beta subunits that form a heterotetrameric receptor. Binding of insulin or other ligands to this receptor activates the insulin signaling pathway, which regulates glucose uptake and release, as well as the synthesis and storage of carbohydrates, lipids and protein. Mutations in this gene underlie the inherited severe insulin resistance syndromes including type A insulin resistance syndrome, Donohue syndrome and Rabson-Mendenhall syndrome. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Oct 2015]
7466|WFS1|wolframin ER transmembrane glycoprotein|This gene encodes a transmembrane protein, which is located primarily in the endoplasmic reticulum and ubiquitously expressed with highest levels in brain, pancreas, heart, and insulinoma beta-cell lines. Mutations in this gene are associated with Wolfram syndrome, also called DIDMOAD (Diabetes Insipidus, Diabetes Mellitus, Optic Atrophy, and Deafness), an autosomal recessive disorder. The disease affects the brain and central nervous system. Mutations in this gene can also cause autosomal dominant deafness 6 (DFNA6), also known as DFNA14 or DFNA38. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Mar 2009]
6720|SREBF1|sterol regulatory element binding transcription factor 1|This gene encodes a basic helix-loop-helix-leucine zipper (bHLH-Zip) transcription factor that binds to the sterol regulatory element-1 (SRE1), which is a motif that is found in the promoter of the low density lipoprotein receptor gene and other genes involved in sterol biosynthesis. The encoded protein is synthesized as a precursor that is initially attached to the nuclear membrane and endoplasmic reticulum. Following cleavage, the mature protein translocates to the nucleus and activates transcription. This cleaveage is inhibited by sterols. This gene is located within the Smith-Magenis syndrome region on chromosome 17. Alternative promoter usage and splicing result in multiple transcript variants, including SREBP-1a and SREBP-1c, which correspond to RefSeq transcript variants 2 and 3, respectively. [provided by RefSeq, Nov 2017]
7844|RNF103|ring finger protein 103|The protein encoded by this gene contains a RING-H2 finger, a motif known to be involved in protein-protein and protein-DNA interactions. This gene is highly expressed in normal cerebellum, but not in the cerebral cortex. The expression of the rat counterpart in the frontal cortex and hippocampus was shown to be induced by elctroconvulsive treatment (ECT) as well as chronic antidepressant treatment, suggesting that this gene may be a molecular target for ECT and antidepressants. The protein is a ubiquitin ligase that functions in the endoplasmic reticulum-associated degradation pathway. Alternative splicing of this gene results in multiple transcript variants. Read-through transcription also exists between this gene and the downstream CHMP3 (charged multivesicular body protein 3) gene. [provided by RefSeq, Oct 2011]
7376|NR1H2|nuclear receptor subfamily 1 group H member 2|The liver X receptors, LXRA (NR1H3; MIM 602423) and LXRB, form a subfamily of the nuclear receptor superfamily and are key regulators of macrophage function, controlling transcriptional programs involved in lipid homeostasis and inflammation. The inducible LXRA is highly expressed in liver, adrenal gland, intestine, adipose tissue, macrophages, lung, and kidney, whereas LXRB is ubiquitously expressed. Ligand-activated LXRs form obligate heterodimers with retinoid X receptors (RXRs; see MIM 180245) and regulate expression of target genes containing LXR response elements (summary by Korf et al., 2009 [PubMed 19436111]).[supplied by OMIM, Jan 2010]
55327|LIN7C|lin-7 homolog C, crumbs cell polarity complex component| 
7040|TGFB1|transforming growth factor beta 1|This gene encodes a secreted ligand of the TGF-beta (transforming growth factor-beta) superfamily of proteins. Ligands of this family bind various TGF-beta receptors leading to recruitment and activation of SMAD family transcription factors that regulate gene expression. The encoded preproprotein is proteolytically processed to generate a latency-associated peptide (LAP) and a mature peptide, and is found in either a latent form composed of a mature peptide homodimer, a LAP homodimer, and a latent TGF-beta binding protein, or in an active form consisting solely of the mature peptide homodimer. The mature peptide may also form heterodimers with other TGFB family members. This encoded protein regulates cell proliferation, differentiation and growth, and can modulate expression and activation of other growth factors including interferon gamma and tumor necrosis factor alpha. This gene is frequently upregulated in tumor cells, and mutations in this gene result in Camurati-Engelmann disease. [provided by RefSeq, Aug 2016]
10221|TRIB1|tribbles pseudokinase 1| 
6207|RPS13|ribosomal protein S13|Ribosomes, the organelles that catalyze protein synthesis, consist of a small 40S subunit and a large 60S subunit. Together these subunits are composed of 4 RNA species and approximately 80 structurally distinct proteins. This gene encodes a ribosomal protein that is a component of the 40S subunit. The protein belongs to the S15P family of ribosomal proteins. It is located in the cytoplasm. The protein has been shown to bind to the 5.8S rRNA in rat. The gene product of the E. coli ortholog (ribosomal protein S15) functions at early steps in ribosome assembly. This gene is co-transcribed with two U14 small nucleolar RNA genes, which are located in its third and fifth introns. As is typical for genes encoding ribosomal proteins, there are multiple processed pseudogenes of this gene dispersed through the genome. [provided by RefSeq, Jul 2008]
1814|DRD3|dopamine receptor D3|This gene encodes the D3 subtype of the five (D1-D5) dopamine receptors. The activity of the D3 subtype receptor is mediated by G proteins which inhibit adenylyl cyclase. This receptor is localized to the limbic areas of the brain, which are associated with cognitive, emotional, and endocrine functions. Genetic variation in this gene may be associated with susceptibility to hereditary essential tremor 1. Alternative splicing of this gene results in transcript variants encoding different isoforms, although some variants may be subject to nonsense-mediated decay (NMD). [provided by RefSeq, Jul 2008]
3925|STMN1|stathmin 1|This gene belongs to the stathmin family of genes. It encodes a ubiquitous cytosolic phosphoprotein proposed to function as an intracellular relay integrating regulatory signals of the cellular environment. The encoded protein is involved in the regulation of the microtubule filament system by destabilizing microtubules. It prevents assembly and promotes disassembly of microtubules. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Feb 2009]
323|APBB2|amyloid beta precursor protein binding family B member 2|The protein encoded by this gene interacts with the cytoplasmic domains of amyloid beta (A4) precursor protein and amyloid beta (A4) precursor-like protein 2. This protein contains two phosphotyrosine binding (PTB) domains, which are thought to function in signal transduction. Polymorphisms in this gene have been associated with Alzheimer's disease. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Oct 2009]
960|CD44|CD44 molecule (Indian blood group)|The protein encoded by this gene is a cell-surface glycoprotein involved in cell-cell interactions, cell adhesion and migration. It is a receptor for hyaluronic acid (HA) and can also interact with other ligands, such as osteopontin, collagens, and matrix metalloproteinases (MMPs). This protein participates in a wide variety of cellular functions including lymphocyte activation, recirculation and homing, hematopoiesis, and tumor metastasis. Transcripts for this gene undergo complex alternative splicing that results in many functionally distinct isoforms, however, the full length nature of some of these variants has not been determined. Alternative splicing is the basis for the structural and functional diversity of this protein, and may be related to tumor metastasis. [provided by RefSeq, Jul 2008]
11076|TPPP|tubulin polymerization promoting protein| 
4952|OCRL|OCRL inositol polyphosphate-5-phosphatase|This gene encodes an inositol polyphosphate 5-phosphatase. This protein is involved in regulating membrane trafficking and is located in numerous subcellular locations including the trans-Golgi network, clathrin-coated vesicles and, endosomes and the plasma membrane. This protein may also play a role in primary cilium formation. Mutations in this gene cause oculocerebrorenal syndrome of Lowe and also Dent disease. Alternate splicing results in multiple transcript variants. [provided by RefSeq, Jan 2016]
51592|TRIM33|tripartite motif containing 33|The protein encoded by this gene is thought to be a transcriptional corepressor. However, molecules that interact with this protein have not yet been identified. The protein is a member of the tripartite motif family. This motif includes three zinc-binding domains, a RING, a B-box type 1 and a B-box type 2, and a coiled-coil region. Three alternatively spliced transcript variants for this gene have been described, however, the full-length nature of one variant has not been determined. [provided by RefSeq, Jul 2008]
10075|HUWE1|HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1|This gene encodes a protein containing a C-terminal HECT (E6AP type E3 ubiquitin protein ligase) domain that functions as an E3 ubiquitin ligase. The encoded protein is required for the ubiquitination and subsequent degradation of the anti-apoptotic protein Mcl1 (myeloid cell leukemia sequence 1 (BCL2-related)). This protein also ubiquitinates the p53 tumor suppressor, core histones, and DNA polymerase beta. Mutations in this gene are associated with Turner type X-linked syndromic cognitive disability. [provided by RefSeq, Aug 2013]
55072|RNF31|ring finger protein 31|The protein encoded by this gene contains a RING finger, a motif present in a variety of functionally distinct proteins and known to be involved in protein-DNA and protein-protein interactions. The encoded protein is the E3 ubiquitin-protein ligase component of the linear ubiquitin chain assembly complex. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2015]
208|AKT2|AKT serine/threonine kinase 2|This gene is a putative oncogene encoding a protein belonging to a subfamily of serine/threonine kinases containing SH2-like (Src homology 2-like) domains, which is involved in signaling pathways. The gene serves as an oncogene in the tumorigenesis of cancer cells For example, its overexpression contributes to the malignant phenotype of a subset of human ductal pancreatic cancers. The encoded protein is a general protein kinase capable of phophorylating several known proteins, and has also been implicated in insulin signaling. [provided by RefSeq, Nov 2019]
11253|MAN1B1|mannosidase alpha class 1B member 1|This gene encodes an enzyme belonging to the glycosyl hydrolase 47 family. This enzyme functions in N-glycan biosynthesis, and is a class I alpha-1,2-mannosidase that specifically converts Man9GlcNAc to Man8GlcNAc isomer B. It is required for N-glycan trimming to Man5-6GlcNAc2 in the endoplasmic-reticulum-associated degradation pathway. Mutations in this gene cause autosomal-recessive intellectual disability. Alternative splicing results in multiple transcript variants. A related pseudogene has been identified on chromosome 11. [provided by RefSeq, Dec 2011]
4087|SMAD2|SMAD family member 2|The protein encoded by this gene belongs to the SMAD, a family of proteins similar to the gene products of the Drosophila gene 'mothers against decapentaplegic' (Mad) and the C. elegans gene Sma. SMAD proteins are signal transducers and transcriptional modulators that mediate multiple signaling pathways. This protein mediates the signal of the transforming growth factor (TGF)-beta, and thus regulates multiple cellular processes, such as cell proliferation, apoptosis, and differentiation. This protein is recruited to the TGF-beta receptors through its interaction with the SMAD anchor for receptor activation (SARA) protein. In response to TGF-beta signal, this protein is phosphorylated by the TGF-beta receptors. The phosphorylation induces the dissociation of this protein with SARA and the association with the family member SMAD4. The association with SMAD4 is important for the translocation of this protein into the nucleus, where it binds to target promoters and forms a transcription repressor complex with other cofactors. This protein can also be phosphorylated by activin type 1 receptor kinase, and mediates the signal from the activin. Alternatively spliced transcript variants have been observed for this gene. [provided by RefSeq, May 2012]
5226|PGD|phosphogluconate dehydrogenase|6-phosphogluconate dehydrogenase is the second dehydrogenase in the pentose phosphate shunt. Deficiency of this enzyme is generally asymptomatic, and the inheritance of this disorder is autosomal dominant. Hemolysis results from combined deficiency of 6-phosphogluconate dehydrogenase and 6-phosphogluconolactonase suggesting a synergism of the two enzymopathies. Several transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jan 2015]
5048|PAFAH1B1|platelet activating factor acetylhydrolase 1b regulatory subunit 1|This locus was identified as encoding a gene that when mutated or lost caused the lissencephaly associated with Miller-Dieker lissencephaly syndrome. This gene encodes the non-catalytic alpha subunit of the intracellular Ib isoform of platelet-activating factor acteylhydrolase, a heterotrimeric enzyme that specifically catalyzes the removal of the acetyl group at the SN-2 position of platelet-activating factor (identified as 1-O-alkyl-2-acetyl-sn-glyceryl-3-phosphorylcholine). Two other isoforms of intracellular platelet-activating factor acetylhydrolase exist: one composed of multiple subunits, the other, a single subunit. In addition, a single-subunit isoform of this enzyme is found in serum. [provided by RefSeq, Apr 2009]
23162|MAPK8IP3|mitogen-activated protein kinase 8 interacting protein 3|The protein encoded by this gene shares similarity with the product of Drosophila syd gene, required for the functional interaction of kinesin I with axonal cargo. Studies of the similar gene in mouse suggested that this protein may interact with, and regulate the activity of numerous protein kinases of the JNK signaling pathway, and thus function as a scaffold protein in neuronal cells. The C. elegans counterpart of this gene is found to regulate synaptic vesicle transport possibly by integrating JNK signaling and kinesin-1 transport. Several alternatively spliced transcript variants of this gene have been described, but the full-length nature of some of these variants has not been determined. [provided by RefSeq, Jul 2008]
23304|UBR2|ubiquitin protein ligase E3 component n-recognin 2|This gene encodes an E3 ubiquitin ligase of the N-end rule proteolytic pathway that targets proteins with destabilizing N-terminal residues for polyubiquitylation and proteasome-mediated degradation. Alternative splicing results in multiple transcript variants.[provided by RefSeq, May 2010]
29890|RBM15B|RNA binding motif protein 15B|Members of the SPEN (Split-end) family of proteins, including RBM15B, have repressor function in several signaling pathways and may bind to RNA through interaction with spliceosome components (Hiriart et al., 2005 [PubMed 16129689]).[supplied by OMIM, Feb 2009]
23303|KIF13B|kinesin family member 13B| 
10569|SLU7|SLU7 homolog, splicing factor|Pre-mRNA splicing occurs in two sequential transesterification steps. The protein encoded by this gene is a splicing factor that has been found to be essential during the second catalytic step in the pre-mRNA splicing process. It associates with the spliceosome and contains a zinc knuckle motif that is found in other splicing factors and is involved in protein-nucleic acid and protein-protein interactions. [provided by RefSeq, Jul 2008]
81858|SHARPIN|SHANK associated RH domain interactor| 
3257|HPS1|HPS1 biogenesis of lysosomal organelles complex 3 subunit 1|This gene encodes a protein that may play a role in organelle biogenesis associated with melanosomes, platelet dense granules, and lysosomes. The encoded protein is a component of three different protein complexes termed biogenesis of lysosome-related organelles complex (BLOC)-3, BLOC4, and BLOC5. Mutations in this gene are associated with Hermansky-Pudlak syndrome type 1. Alternative splicing results in multiple transcript variants. A pseudogene related to this gene is located on chromosome 22. [provided by RefSeq, Aug 2015]
10869|USP19|ubiquitin specific peptidase 19|Protein ubiquitination controls many intracellular processes, including cell cycle progression, transcriptional activation, and signal transduction. This dynamic process, involving ubiquitin conjugating enzymes and deubiquitinating enzymes, adds and removes ubiquitin. Deubiquitinating enzymes are cysteine proteases that specifically cleave ubiquitin from ubiquitin-conjugated protein substrates. This protein is a ubiquitin protein ligase and plays a role in muscle wasting. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, May 2017]
7334|UBE2N|ubiquitin conjugating enzyme E2 N|The modification of proteins with ubiquitin is an important cellular mechanism for targeting abnormal or short-lived proteins for degradation. Ubiquitination involves at least three classes of enzymes: ubiquitin-activating enzymes, or E1s, ubiquitin-conjugating enzymes, or E2s, and ubiquitin-protein ligases, or E3s. This gene encodes a member of the E2 ubiquitin-conjugating enzyme family. Studies in mouse suggest that this protein plays a role in DNA postreplication repair. [provided by RefSeq, Jul 2008]
2806|GOT2|glutamic-oxaloacetic transaminase 2|Glutamic-oxaloacetic transaminase is a pyridoxal phosphate-dependent enzyme which exists in cytoplasmic and inner-membrane mitochondrial forms, GOT1 and GOT2, respectively. GOT plays a role in amino acid metabolism and the urea and tricarboxylic acid cycles. The two enzymes are homodimeric and show close homology. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Oct 2013]
55790|CSGALNACT1|chondroitin sulfate N-acetylgalactosaminyltransferase 1|This gene encodes an enzyme that transfers N-acetylglucosamine (GalNAc) to the core tetrasaccharide linker and to elongating chondroitin sulfate chains in proteoglycans. Knockout of the orthologous mouse gene indicates that the protein is necessary for normal cartilage development and aggrecan metabolism. Mutations in this gene are associated with multiple sclerosis progression, and with mild skeletal dysplasia and joint laxity. [provided by RefSeq, Aug 2017]
64682|ANAPC1|anaphase promoting complex subunit 1|This gene encodes a subunit of the anaphase-promoting complex. This complex is an E3 ubiquitin ligase that regulates progression through the metaphase to anaphase portion of the cell cycle by ubiquitinating proteins which targets them for degradation. [provided by RefSeq, Dec 2011]
7323|UBE2D3|ubiquitin conjugating enzyme E2 D3|The modification of proteins with ubiquitin is an important cellular mechanism for targeting abnormal or short-lived proteins for degradation. Ubiquitination involves at least three classes of enzymes: ubiquitin-activating enzymes, or E1s, ubiquitin-conjugating enzymes, or E2s, and ubiquitin-protein ligases, or E3s. This gene encodes a member of the E2 ubiquitin-conjugating enzyme family. This enzyme functions in the ubiquitination of the tumor-suppressor protein p53, which is induced by an E3 ubiquitin-protein ligase. [provided by RefSeq, Jan 2017]
2281|FKBP1B|FKBP prolyl isomerase 1B|The protein encoded by this gene is a member of the immunophilin protein family, which play a role in immunoregulation and basic cellular processes involving protein folding and trafficking. This encoded protein is a cis-trans prolyl isomerase that binds the immunosuppressants FK506 and rapamycin. It is highly similar to the FK506-binding protein 1A. Its physiological role is thought to be in excitation-contraction coupling in cardiac muscle. There are two alternatively spliced transcript variants of this gene encoding different isoforms. [provided by RefSeq, Jul 2008]
5705|PSMC5|proteasome 26S subunit, ATPase 5|The 26S proteasome is a multicatalytic proteinase complex with a highly ordered structure composed of 2 complexes, a 20S core and a 19S regulator. The 20S core is composed of 4 rings of 28 non-identical subunits; 2 rings are composed of 7 alpha subunits and 2 rings are composed of 7 beta subunits. The 19S regulator is composed of a base, which contains 6 ATPase subunits and 2 non-ATPase subunits, and a lid, which contains up to 10 non-ATPase subunits. Proteasomes are distributed throughout eukaryotic cells at a high concentration and cleave peptides in an ATP/ubiquitin-dependent process in a non-lysosomal pathway. An essential function of a modified proteasome, the immunoproteasome, is the processing of class I MHC peptides. This gene encodes one of the ATPase subunits, a member of the triple-A family of ATPases which have a chaperone-like activity. In addition to participation in proteasome functions, this subunit may participate in transcriptional regulation since it has been shown to interact with the thyroid hormone receptor and retinoid X receptor-alpha. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Nov 2010]
51393|TRPV2|transient receptor potential cation channel subfamily V member 2|This gene encodes an ion channel that is activated by high temperatures above 52 degrees Celsius. The protein may be involved in transduction of high-temperature heat responses in sensory ganglia. It is thought that in other tissues the channel may be activated by stimuli other than heat. [provided by RefSeq, Jul 2008]
5296|PIK3R2|phosphoinositide-3-kinase regulatory subunit 2|Phosphatidylinositol 3-kinase (PI3K) is a lipid kinase that phosphorylates phosphatidylinositol and similar compounds, creating second messengers important in growth signaling pathways. PI3K functions as a heterodimer of a regulatory and a catalytic subunit. The protein encoded by this gene is a regulatory component of PI3K. Three transcript variants, one protein coding and the other two non-protein coding, have been found for this gene. [provided by RefSeq, Apr 2019]
11186|RASSF1|Ras association domain family member 1|This gene encodes a protein similar to the RAS effector proteins. Loss or altered expression of this gene has been associated with the pathogenesis of a variety of cancers, which suggests the tumor suppressor function of this gene. The inactivation of this gene was found to be correlated with the hypermethylation of its CpG-island promoter region. The encoded protein was found to interact with DNA repair protein XPA. The protein was also shown to inhibit the accumulation of cyclin D1, and thus induce cell cycle arrest. Several alternatively spliced transcript variants of this gene encoding distinct isoforms have been reported. [provided by RefSeq, May 2011]
5140|PDE3B|phosphodiesterase 3B| 
488|ATP2A2|ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2|This gene encodes one of the SERCA Ca(2+)-ATPases, which are intracellular pumps located in the sarcoplasmic or endoplasmic reticula of the skeletal muscle. This enzyme catalyzes the hydrolysis of ATP coupled with the translocation of calcium from the cytosol into the sarcoplasmic reticulum lumen, and is involved in regulation of the contraction/relaxation cycle. Mutations in this gene cause Darier-White disease, also known as keratosis follicularis, an autosomal dominant skin disorder characterized by loss of adhesion between epidermal cells and abnormal keratinization. Other types of mutations in this gene have been associated with various forms of muscular dystrophies. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Dec 2019]
23390|ZDHHC17|zinc finger DHHC-type palmitoyltransferase 17| 
667|DST|dystonin|This gene encodes a member of the plakin protein family of adhesion junction plaque proteins. Multiple alternatively spliced transcript variants encoding distinct isoforms have been found for this gene, but the full-length nature of some variants has not been defined. It has been reported that some isoforms are expressed in neural and muscle tissue, anchoring neural intermediate filaments to the actin cytoskeleton, and some isoforms are expressed in epithelial tissue, anchoring keratin-containing intermediate filaments to hemidesmosomes. Consistent with the expression, mice defective for this gene show skin blistering and neurodegeneration. [provided by RefSeq, Mar 2010]
56923|NMUR2|neuromedin U receptor 2|This gene encodes a protein from the G-protein coupled receptor 1 family. This protein is a receptor for neuromedin U, which is a neuropeptide that is widely distributed in the gut and central nervous system. This receptor plays an important role in the regulation of food intake and body weight. [provided by RefSeq, Jul 2008]
2011|MARK2|microtubule affinity regulating kinase 2|This gene encodes a member of the Par-1 family of serine/threonine protein kinases. The protein is an important regulator of cell polarity in epithelial and neuronal cells, and also controls the stability of microtubules through phosphorylation and inactivation of several microtubule-associating proteins. The protein localizes to cell membranes. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2009]
8086|AAAS|aladin WD repeat nucleoporin|The protein encoded by this gene is a member of the WD-repeat family of regulatory proteins and may be involved in normal development of the peripheral and central nervous system. The encoded protein is part of the nuclear pore complex and is anchored there by NDC1. Defects in this gene are a cause of achalasia-addisonianism-alacrima syndrome (AAAS), also called triple-A syndrome or Allgrove syndrome. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Mar 2010]
10580|SORBS1|sorbin and SH3 domain containing 1|This gene encodes a CBL-associated protein which functions in the signaling and stimulation of insulin. Mutations in this gene may be associated with human disorders of insulin resistance. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Mar 2014]
10626|TRIM16|tripartite motif containing 16|The protein encoded by this gene is a tripartite motif (TRIM) family member that contains two B box domains and a coiled-coiled region that are characteristic of the B box zinc finger protein family. While it lacks a RING domain found in other TRIM proteins, the encoded protein can homodimerize or heterodimerize with other TRIM proteins and has E3 ubiquitin ligase activity. This gene is also a tumor suppressor and is involved in secretory autophagy. [provided by RefSeq, Jan 2017]
64750|SMURF2|SMAD specific E3 ubiquitin protein ligase 2| 
6049|RNF6|ring finger protein 6|The protein encoded by this gene contains a RING-H2 finger motif. Deletions and mutations in this gene were detected in esophageal squamous cell carcinoma (ESCC), suggesting that this protein may be a potential tumor suppressor. Studies of the mouse counterpart suggested a role of this protein in the transcription regulation that controls germinal differentiation. Multiple alternatively spliced transcript variants encoding the same protein are observed. [provided by RefSeq, Jul 2008]
119|ADD2|adducin 2|Adducins are heteromeric proteins composed of different subunits referred to as adducin alpha, beta and gamma. The three subunits are encoded by distinct genes and belong to a family of membrane skeletal proteins involved in the assembly of spectrin-actin network in erythrocytes and at sites of cell-cell contact in epithelial tissues. While adducins alpha and gamma are ubiquitously expressed, the expression of adducin beta is restricted to brain and hematopoietic tissues. Adducin, originally purified from human erythrocytes, was found to be a heterodimer of adducins alpha and beta. Polymorphisms resulting in amino acid substitutions in these two subunits have been associated with the regulation of blood pressure in an animal model of hypertension. Heterodimers consisting of alpha and gamma subunits have also been described. Structurally, each subunit is comprised of two distinct domains. The amino-terminal region is protease resistant and globular in shape, while the carboxy-terminal region is protease sensitive. The latter contains multiple phosphorylation sites for protein kinase C, the binding site for calmodulin, and is required for association with spectrin and actin. Alternatively spliced transcript variants have been described. [provided by RefSeq, Jun 2010]
9474|ATG5|autophagy related 5|The protein encoded by this gene, in combination with autophagy protein 12, functions as an E1-like activating enzyme in a ubiquitin-like conjugating system. The encoded protein is involved in several cellular processes, including autophagic vesicle formation, mitochondrial quality control after oxidative damage, negative regulation of the innate antiviral immune response, lymphocyte development and proliferation, MHC II antigen presentation, adipocyte differentiation, and apoptosis. Several transcript variants encoding different protein isoforms have been found for this gene. [provided by RefSeq, Sep 2015]
10188|TNK2|tyrosine kinase non receptor 2|This gene encodes a tyrosine kinase that binds Cdc42Hs in its GTP-bound form and inhibits both the intrinsic and GTPase-activating protein (GAP)-stimulated GTPase activity of Cdc42Hs. This binding is mediated by a unique sequence of 47 amino acids C-terminal to an SH3 domain. The protein may be involved in a regulatory mechanism that sustains the GTP-bound active form of Cdc42Hs and which is directly linked to a tyrosine phosphorylation signal transduction pathway. Several alternatively spliced transcript variants have been identified from this gene, but the full-length nature of only two transcript variants has been determined. [provided by RefSeq, Jul 2008]
975|CD81|CD81 molecule|The protein encoded by this gene is a member of the transmembrane 4 superfamily, also known as the tetraspanin family. Most of these members are cell-surface proteins that are characterized by the presence of four hydrophobic domains. The proteins mediate signal transduction events that play a role in the regulation of cell development, activation, growth and motility. This encoded protein is a cell surface glycoprotein that is known to complex with integrins. This protein appears to promote muscle cell fusion and support myotube maintenance. Also it may be involved in signal transduction. This gene is localized in the tumor-suppressor gene region and thus it is a candidate gene for malignancies. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2014]
9646|CTR9|CTR9 homolog, Paf1/RNA polymerase II complex component|The protein encoded by this gene is a component of the PAF1 complex, which associates with RNA polymerase II and functions in transcriptional regulation and elongation. This complex also plays a role in the modification of histones. [provided by RefSeq, Oct 2016]
